shipment_id,product_id,warehouse_id,dispatch_date,weather_conditions,delayed
SH_1586,P_117,W_1,2026-02-09,Clear,0
SH_1587,P_45,W_4,2026-03-14,Clear,0
SH_1588,P_70,W_1,2026-01-28,Rain,0
SH_1589,P_52,W_8,2026-03-21,Clear,0
SH_1590,P_174,W_8,2026-01-02,Rain,0
SH_1591,P_107,W_7,2026-03-19,Clear,1
SH_1592,P_16,W_0,2026-03-21,Rain,0
SH_1593,P_133,W_5,2026-01-10,Storm,0
SH_1594,P_167,W_5,2026-03-24,Storm,1
SH_1595,P_178,W_8,2026-02-09,Storm,0
SH_1596,P_145,W_2,2026-01-21,Snow,1
SH_1597,P_66,W_3,2026-02-20,Storm,1
SH_1598,P_73,W_0,2026-01-17,Rain,0
SH_1599,P_116,W_2,2026-03-17,Rain,0
SH_1600,P_73,W_2,2026-02-15,Rain,0
SH_1601,P_177,W_2,2026-03-06,Rain,1
SH_1602,P_10,W_5,2026-02-01,Rain,0
SH_1603,P_94,W_2,2026-02-14,Rain,0
SH_1604,P_8,W_5,2026-01-30,Snow,1
SH_1605,P_114,W_8,2026-01-22,Rain,0
SH_1606,P_31,W_0,2026-02-12,Storm,0
SH_1607,P_196,W_2,2026-02-11,Storm,0
SH_1608,P_39,W_0,2026-01-09,Snow,0
SH_1609,P_75,W_7,2026-03-23,Snow,0
SH_1610,P_193,W_9,2026-02-08,Rain,0
SH_1611,P_186,W_7,2026-03-11,Snow,0
SH_1612,P_187,W_7,2026-03-17,Clear,0
SH_1613,P_141,W_1,2026-01-31,Snow,1
SH_1614,P_158,W_3,2026-02-04,Storm,1
SH_1615,P_83,W_0,2026-02-16,Rain,0
SH_1616,P_56,W_4,2026-01-19,Rain,1
SH_1617,P_137,W_7,2026-01-13,Clear,0
SH_1618,P_100,W_3,2026-01-22,Storm,1
SH_1619,P_154,W_8,2026-03-19,Clear,0
SH_1620,P_92,W_6,2026-02-18,Rain,0
SH_1621,P_109,W_5,2026-02-04,Storm,1
SH_1622,P_72,W_5,2026-01-13,Snow,1
SH_1623,P_114,W_8,2026-01-28,Clear,1
SH_1624,P_113,W_6,2026-02-01,Storm,1
SH_1625,P_186,W_6,2026-03-11,Storm,1
SH_1626,P_150,W_9,2026-02-11,Clear,1
SH_1627,P_77,W_7,2026-02-24,Snow,1
SH_1628,P_151,W_6,2026-02-26,Clear,1
SH_1629,P_163,W_4,2026-01-22,Storm,1
SH_1630,P_118,W_9,2026-03-10,Rain,1
SH_1631,P_97,W_4,2026-03-22,Storm,1
SH_1632,P_77,W_9,2026-02-23,Snow,1
SH_1633,P_189,W_7,2026-02-10,Rain,1
SH_1634,P_0,W_2,2026-01-14,Snow,1
SH_1635,P_163,W_7,2026-03-07,Clear,0
SH_1636,P_73,W_6,2026-01-15,Rain,0
SH_1637,P_176,W_3,2026-03-01,Clear,1
SH_1638,P_70,W_7,2026-02-10,Clear,0
SH_1639,P_92,W_9,2026-03-18,Storm,0
SH_1640,P_66,W_7,2026-02-14,Clear,0
SH_1641,P_187,W_9,2026-02-23,Clear,0
SH_1642,P_41,W_9,2026-01-05,Clear,0
SH_1643,P_118,W_2,2026-01-03,Snow,1
SH_1644,P_69,W_5,2026-03-12,Storm,0
SH_1645,P_91,W_0,2026-03-20,Snow,1
SH_1646,P_163,W_1,2026-02-25,Rain,0
SH_1647,P_46,W_1,2026-03-05,Rain,0
SH_1648,P_80,W_4,2026-02-04,Snow,0
SH_1649,P_176,W_5,2026-03-11,Clear,0
SH_1650,P_90,W_2,2026-01-20,Clear,1
SH_1651,P_72,W_5,2026-02-28,Storm,0
SH_1652,P_41,W_1,2026-01-01,Rain,0
SH_1653,P_56,W_3,2026-02-11,Clear,0
SH_1654,P_19,W_1,2026-01-31,Rain,0
SH_1655,P_122,W_5,2026-02-21,Snow,0
SH_1656,P_35,W_7,2026-02-25,Snow,1
SH_1657,P_77,W_0,2026-02-21,Clear,1
SH_1658,P_177,W_2,2026-02-10,Rain,0
SH_1659,P_53,W_2,2026-02-10,Clear,0
SH_1660,P_195,W_1,2026-01-01,Clear,1
SH_1661,P_123,W_6,2026-02-15,Clear,1
SH_1662,P_8,W_8,2026-01-01,Clear,0
SH_1663,P_64,W_0,2026-02-13,Clear,0
SH_1664,P_2,W_1,2026-01-23,Clear,0
SH_1665,P_52,W_9,2026-03-23,Rain,0
SH_1666,P_89,W_0,2026-01-02,Clear,0
SH_1667,P_191,W_4,2026-03-09,Snow,1
SH_1668,P_128,W_9,2026-02-25,Rain,0
SH_1669,P_17,W_1,2026-03-08,Clear,0
SH_1670,P_183,W_3,2026-03-17,Snow,1
SH_1671,P_193,W_8,2026-01-09,Clear,0
SH_1672,P_25,W_3,2026-01-08,Storm,1
SH_1673,P_150,W_2,2026-01-13,Storm,0
SH_1674,P_27,W_2,2026-01-16,Snow,0
SH_1675,P_108,W_3,2026-02-13,Rain,0
SH_1676,P_194,W_5,2026-03-09,Clear,0
SH_1677,P_133,W_2,2026-01-23,Storm,0
SH_1678,P_180,W_4,2026-02-02,Clear,1
SH_1679,P_126,W_1,2026-01-31,Storm,1
SH_1680,P_153,W_4,2026-02-03,Storm,1
SH_1681,P_104,W_4,2026-02-16,Storm,1
SH_1682,P_17,W_7,2026-03-24,Snow,1
SH_1683,P_172,W_7,2026-01-19,Clear,0
SH_1684,P_133,W_1,2026-02-26,Clear,0
SH_1685,P_102,W_9,2026-03-12,Clear,0
SH_1686,P_43,W_1,2026-02-24,Snow,0
SH_1687,P_86,W_3,2026-03-13,Storm,1
SH_1688,P_108,W_7,2026-03-05,Snow,0
SH_1689,P_196,W_9,2026-01-08,Snow,0
SH_1690,P_164,W_6,2026-02-01,Snow,1
SH_1691,P_154,W_6,2026-02-15,Storm,1
SH_1692,P_37,W_7,2026-01-05,Clear,0
SH_1693,P_125,W_7,2026-01-01,Rain,0
SH_1694,P_34,W_0,2026-01-15,Clear,0
SH_1695,P_17,W_7,2026-02-11,Clear,0
SH_1696,P_97,W_9,2026-02-06,Snow,1
SH_1697,P_159,W_9,2026-03-07,Clear,0
SH_1698,P_169,W_8,2026-02-16,Storm,0
SH_1699,P_51,W_4,2026-03-13,Storm,1
SH_1700,P_66,W_8,2026-01-08,Snow,0
SH_1701,P_138,W_8,2026-02-13,Clear,0
SH_1702,P_8,W_6,2026-01-04,Clear,0
SH_1703,P_80,W_6,2026-01-18,Storm,1
SH_1704,P_8,W_2,2026-03-14,Snow,0
SH_1705,P_42,W_7,2026-03-15,Storm,1
SH_1706,P_183,W_6,2026-02-09,Storm,0
SH_1707,P_145,W_7,2026-01-04,Storm,1
SH_1708,P_40,W_8,2026-01-07,Clear,0
SH_1709,P_126,W_9,2026-03-18,Storm,0
SH_1710,P_90,W_4,2026-03-16,Snow,1
SH_1711,P_151,W_0,2026-02-16,Rain,0
SH_1712,P_89,W_9,2026-01-03,Clear,0
SH_1713,P_160,W_5,2026-03-19,Storm,1
SH_1714,P_88,W_5,2026-01-27,Storm,1
SH_1715,P_169,W_3,2026-03-21,Rain,1
SH_1716,P_79,W_9,2026-02-18,Clear,0
SH_1717,P_16,W_4,2026-03-04,Clear,0
SH_1718,P_5,W_8,2026-03-01,Snow,1
SH_1719,P_168,W_6,2026-02-03,Storm,1
SH_1720,P_178,W_7,2026-01-07,Clear,0
SH_1721,P_96,W_9,2026-01-14,Storm,1
SH_1722,P_25,W_7,2026-01-20,Clear,0
SH_1723,P_52,W_5,2026-03-11,Storm,0
SH_1724,P_195,W_5,2026-02-02,Rain,0
SH_1725,P_93,W_6,2026-03-16,Rain,0
SH_1726,P_19,W_8,2026-01-28,Rain,0
SH_1727,P_12,W_4,2026-03-04,Storm,0
SH_1728,P_159,W_1,2026-01-12,Clear,0
SH_1729,P_69,W_1,2026-03-24,Storm,1
SH_1730,P_88,W_1,2026-03-02,Snow,0
SH_1731,P_76,W_6,2026-02-11,Snow,1
SH_1732,P_102,W_4,2026-03-22,Storm,0
SH_1733,P_140,W_2,2026-01-05,Clear,0
SH_1734,P_132,W_2,2026-02-06,Storm,1
SH_1735,P_190,W_7,2026-03-11,Snow,0
SH_1736,P_136,W_9,2026-01-29,Storm,0
SH_1737,P_186,W_0,2026-03-05,Rain,0
SH_1738,P_37,W_3,2026-03-21,Rain,0
SH_1739,P_195,W_4,2026-02-02,Storm,0
SH_1740,P_16,W_3,2026-03-06,Storm,1
SH_1741,P_73,W_2,2026-01-03,Snow,0
SH_1742,P_60,W_6,2026-01-23,Rain,0
SH_1743,P_49,W_0,2026-03-24,Rain,0
SH_1744,P_79,W_7,2026-02-10,Storm,1
SH_1745,P_111,W_6,2026-01-30,Clear,0
SH_1746,P_69,W_2,2026-03-20,Clear,1
SH_1747,P_71,W_8,2026-02-05,Rain,0
SH_1748,P_10,W_7,2026-02-26,Clear,1
SH_1749,P_21,W_5,2026-02-24,Snow,0
SH_1750,P_104,W_5,2026-01-08,Clear,0
SH_1751,P_185,W_2,2026-02-21,Rain,1
SH_1752,P_188,W_8,2026-03-08,Clear,0
SH_1753,P_148,W_8,2026-03-01,Snow,1
SH_1754,P_23,W_3,2026-01-07,Clear,0
SH_1755,P_80,W_5,2026-01-13,Storm,0
SH_1756,P_190,W_3,2026-03-01,Storm,1
SH_1757,P_27,W_2,2026-02-22,Rain,0
SH_1758,P_112,W_6,2026-03-03,Snow,0
SH_1759,P_14,W_7,2026-01-27,Snow,0
SH_1760,P_28,W_5,2026-01-09,Storm,1
SH_1761,P_63,W_4,2026-01-01,Rain,0
SH_1762,P_183,W_5,2026-01-26,Snow,1
SH_1763,P_155,W_0,2026-01-30,Clear,0
SH_1764,P_171,W_3,2026-01-23,Snow,1
SH_1765,P_79,W_5,2026-01-11,Clear,0
SH_1766,P_60,W_7,2026-01-16,Storm,1
SH_1767,P_100,W_4,2026-02-07,Snow,1
SH_1768,P_193,W_3,2026-02-16,Snow,1
SH_1769,P_41,W_7,2026-02-03,Snow,0
SH_1770,P_196,W_6,2026-01-03,Clear,1
SH_1771,P_20,W_7,2026-01-30,Storm,0
SH_1772,P_85,W_6,2026-01-08,Clear,0
SH_1773,P_178,W_4,2026-02-19,Clear,0
SH_1774,P_154,W_8,2026-01-27,Snow,1
SH_1775,P_7,W_0,2026-02-01,Rain,0
SH_1776,P_164,W_2,2026-01-25,Clear,0
SH_1777,P_160,W_4,2026-02-02,Snow,1
SH_1778,P_28,W_2,2026-01-08,Rain,0
SH_1779,P_196,W_2,2026-03-16,Storm,0
SH_1780,P_81,W_7,2026-03-17,Storm,0
SH_1781,P_34,W_4,2026-03-23,Rain,0
SH_1782,P_83,W_4,2026-02-17,Rain,1
SH_1783,P_94,W_2,2026-01-15,Storm,0
SH_1784,P_146,W_3,2026-02-01,Clear,0
SH_1785,P_142,W_9,2026-01-12,Rain,0
SH_1786,P_118,W_3,2026-01-25,Snow,0
SH_1787,P_43,W_0,2026-02-10,Storm,0
SH_1788,P_153,W_4,2026-01-06,Rain,1
SH_1789,P_94,W_2,2026-02-06,Clear,1
SH_1790,P_134,W_6,2026-02-04,Storm,0
SH_1791,P_126,W_1,2026-02-10,Rain,0
SH_1792,P_48,W_4,2026-01-07,Snow,0
SH_1793,P_97,W_2,2026-01-21,Storm,0
SH_1794,P_153,W_3,2026-01-21,Snow,0
SH_1795,P_48,W_6,2026-02-21,Rain,0
SH_1796,P_37,W_0,2026-02-19,Snow,0
SH_1797,P_60,W_9,2026-01-17,Storm,0
SH_1798,P_94,W_9,2026-01-09,Storm,1
SH_1799,P_120,W_2,2026-01-26,Snow,0
SH_1800,P_101,W_3,2026-03-20,Storm,0
SH_1801,P_188,W_9,2026-01-28,Snow,1
SH_1802,P_142,W_0,2026-02-21,Clear,0
SH_1803,P_60,W_7,2026-03-08,Snow,0
SH_1804,P_171,W_9,2026-01-28,Clear,1
SH_1805,P_129,W_9,2026-01-28,Storm,1
SH_1806,P_101,W_5,2026-03-09,Rain,0
SH_1807,P_143,W_0,2026-03-13,Rain,1
SH_1808,P_128,W_7,2026-03-22,Snow,0
SH_1809,P_33,W_1,2026-01-12,Snow,0
SH_1810,P_110,W_2,2026-01-27,Snow,1
SH_1811,P_11,W_2,2026-03-20,Storm,0
SH_1812,P_71,W_5,2026-01-17,Storm,1
SH_1813,P_67,W_9,2026-01-27,Snow,0
SH_1814,P_111,W_2,2026-03-22,Snow,0
SH_1815,P_125,W_2,2026-03-22,Storm,1
SH_1816,P_38,W_0,2026-01-25,Rain,0
SH_1817,P_120,W_4,2026-02-27,Rain,0
SH_1818,P_111,W_1,2026-02-10,Storm,1
SH_1819,P_91,W_8,2026-02-17,Storm,0
SH_1820,P_28,W_2,2026-01-21,Clear,0
SH_1821,P_52,W_4,2026-02-01,Rain,0
SH_1822,P_191,W_8,2026-03-09,Snow,0
SH_1823,P_169,W_9,2026-02-02,Rain,0
SH_1824,P_1,W_8,2026-01-10,Rain,0
SH_1825,P_19,W_3,2026-02-16,Storm,0
SH_1826,P_84,W_0,2026-02-19,Snow,0
SH_1827,P_174,W_1,2026-02-15,Storm,1
SH_1828,P_27,W_5,2026-02-26,Rain,1
SH_1829,P_117,W_7,2026-02-15,Storm,0
SH_1830,P_68,W_9,2026-03-21,Clear,0
SH_1831,P_11,W_9,2026-02-08,Storm,1
SH_1832,P_187,W_9,2026-02-28,Rain,0
SH_1833,P_12,W_4,2026-02-06,Snow,0
SH_1834,P_190,W_1,2026-01-25,Storm,1
SH_1835,P_65,W_2,2026-02-27,Rain,0
SH_1836,P_102,W_1,2026-03-09,Clear,0
SH_1837,P_41,W_6,2026-03-08,Storm,1
SH_1838,P_192,W_2,2026-02-03,Clear,1
SH_1839,P_110,W_4,2026-02-11,Rain,0
SH_1840,P_24,W_5,2026-02-22,Rain,0
SH_1841,P_99,W_7,2026-01-21,Snow,0
SH_1842,P_108,W_1,2026-02-24,Storm,0
SH_1843,P_157,W_2,2026-03-01,Storm,0
SH_1844,P_23,W_0,2026-03-07,Snow,0
SH_1845,P_173,W_3,2026-01-07,Rain,0
SH_1846,P_134,W_8,2026-03-24,Clear,0
SH_1847,P_111,W_1,2026-02-09,Storm,1
SH_1848,P_32,W_4,2026-02-03,Rain,0
SH_1849,P_75,W_9,2026-02-12,Clear,0
SH_1850,P_11,W_8,2026-03-18,Clear,0
SH_1851,P_105,W_1,2026-02-27,Storm,0
SH_1852,P_145,W_4,2026-02-15,Snow,1
SH_1853,P_20,W_8,2026-03-07,Clear,0
SH_1854,P_169,W_7,2026-01-30,Rain,0
SH_1855,P_100,W_0,2026-03-16,Clear,0
SH_1856,P_180,W_4,2026-02-14,Snow,0
SH_1857,P_116,W_7,2026-02-22,Snow,1
SH_1858,P_47,W_3,2026-01-08,Rain,1
SH_1859,P_154,W_4,2026-03-05,Clear,0
SH_1860,P_4,W_0,2026-02-24,Storm,1
SH_1861,P_43,W_7,2026-01-30,Storm,0
SH_1862,P_168,W_9,2026-02-23,Storm,1
SH_1863,P_157,W_5,2026-01-04,Storm,0
SH_1864,P_22,W_2,2026-03-23,Rain,1
SH_1865,P_28,W_0,2026-02-26,Rain,0
SH_1866,P_53,W_7,2026-02-03,Rain,0
SH_1867,P_111,W_8,2026-03-04,Rain,1
SH_1868,P_197,W_7,2026-03-22,Rain,0
SH_1869,P_5,W_1,2026-02-05,Rain,0
SH_1870,P_189,W_7,2026-01-01,Storm,1
SH_1871,P_115,W_9,2026-01-22,Rain,1
SH_1872,P_145,W_6,2026-02-12,Clear,0
SH_1873,P_26,W_6,2026-02-13,Storm,0
SH_1874,P_188,W_9,2026-02-18,Snow,1
SH_1875,P_102,W_7,2026-02-17,Storm,1
SH_1876,P_15,W_8,2026-02-06,Clear,0
SH_1877,P_80,W_8,2026-02-02,Clear,1
SH_1878,P_165,W_6,2026-03-06,Storm,1
SH_1879,P_159,W_5,2026-02-18,Storm,0
SH_1880,P_5,W_2,2026-02-11,Snow,0
SH_1881,P_120,W_5,2026-01-29,Storm,1
SH_1882,P_56,W_9,2026-01-03,Snow,0
SH_1883,P_183,W_7,2026-01-09,Rain,0
SH_1884,P_185,W_6,2026-02-04,Storm,0
SH_1885,P_172,W_5,2026-03-21,Storm,0
SH_1886,P_41,W_9,2026-01-10,Rain,0
SH_1887,P_191,W_1,2026-03-20,Storm,1
SH_1888,P_51,W_2,2026-01-12,Storm,1
SH_1889,P_106,W_7,2026-01-26,Snow,1
SH_1890,P_142,W_0,2026-02-07,Clear,0
SH_1891,P_66,W_5,2026-01-18,Rain,0
SH_1892,P_128,W_0,2026-02-10,Clear,0
SH_1893,P_29,W_9,2026-02-09,Rain,0
SH_1894,P_57,W_7,2026-02-06,Snow,0
SH_1895,P_90,W_0,2026-02-27,Snow,0
SH_1896,P_176,W_8,2026-01-27,Clear,0
SH_1897,P_112,W_7,2026-01-25,Clear,0
SH_1898,P_156,W_9,2026-03-09,Clear,0
SH_1899,P_10,W_8,2026-01-10,Clear,0
SH_1900,P_30,W_3,2026-03-12,Snow,1
SH_1901,P_74,W_7,2026-02-23,Storm,0
SH_1902,P_25,W_2,2026-02-26,Snow,1
SH_1903,P_35,W_1,2026-01-14,Rain,0
SH_1904,P_106,W_0,2026-03-23,Rain,0
SH_1905,P_121,W_5,2026-01-21,Snow,0
SH_1906,P_21,W_4,2026-01-15,Snow,0
SH_1907,P_106,W_5,2026-01-14,Rain,1
SH_1908,P_192,W_8,2026-02-16,Storm,0
SH_1909,P_35,W_6,2026-03-21,Storm,0
SH_1910,P_117,W_8,2026-01-20,Snow,0
SH_1911,P_113,W_2,2026-02-03,Clear,0
SH_1912,P_132,W_1,2026-01-16,Clear,0
SH_1913,P_102,W_2,2026-02-23,Storm,1
SH_1914,P_194,W_0,2026-02-05,Rain,0
SH_1915,P_14,W_8,2026-01-03,Snow,0
SH_1916,P_174,W_8,2026-02-20,Snow,0
SH_1917,P_80,W_5,2026-01-17,Clear,0
SH_1918,P_135,W_9,2026-02-19,Rain,0
SH_1919,P_114,W_3,2026-02-02,Storm,0
SH_1920,P_166,W_6,2026-02-28,Rain,0
SH_1921,P_21,W_0,2026-01-18,Snow,1
SH_1922,P_184,W_2,2026-03-04,Snow,1
SH_1923,P_130,W_8,2026-03-09,Snow,0
SH_1924,P_193,W_2,2026-01-06,Clear,1
SH_1925,P_138,W_9,2026-01-09,Snow,1
SH_1926,P_198,W_4,2026-03-14,Storm,0
SH_1927,P_28,W_0,2026-01-16,Snow,1
SH_1928,P_129,W_5,2026-01-28,Clear,1
SH_1929,P_166,W_1,2026-02-07,Storm,1
SH_1930,P_188,W_0,2026-01-22,Storm,1
SH_1931,P_60,W_9,2026-03-13,Rain,0
SH_1932,P_72,W_9,2026-02-13,Rain,0
SH_1933,P_133,W_3,2026-02-23,Clear,0
SH_1934,P_149,W_3,2026-02-19,Snow,0
SH_1935,P_37,W_6,2026-02-20,Storm,1
SH_1936,P_15,W_6,2026-02-18,Rain,0
SH_1937,P_114,W_1,2026-01-29,Snow,0
SH_1938,P_103,W_9,2026-03-12,Storm,0
SH_1939,P_149,W_7,2026-02-21,Storm,0
SH_1940,P_176,W_7,2026-03-09,Storm,0
SH_1941,P_36,W_8,2026-02-28,Rain,0
SH_1942,P_117,W_2,2026-01-25,Clear,0
SH_1943,P_116,W_7,2026-02-21,Clear,0
SH_1944,P_143,W_5,2026-01-08,Clear,0
SH_1945,P_104,W_1,2026-01-12,Clear,0
SH_1946,P_74,W_0,2026-01-10,Rain,0
SH_1947,P_78,W_5,2026-01-26,Snow,1
SH_1948,P_7,W_2,2026-01-16,Rain,0
SH_1949,P_107,W_0,2026-02-27,Snow,0
SH_1950,P_55,W_2,2026-02-12,Storm,1
SH_1951,P_140,W_5,2026-02-04,Clear,0
SH_1952,P_106,W_7,2026-01-12,Snow,1
SH_1953,P_86,W_6,2026-02-01,Storm,0
SH_1954,P_155,W_2,2026-01-16,Rain,0
SH_1955,P_117,W_7,2026-02-22,Storm,1
SH_1956,P_186,W_5,2026-02-27,Clear,0
SH_1957,P_170,W_9,2026-02-23,Storm,1
SH_1958,P_101,W_5,2026-03-24,Clear,0
SH_1959,P_113,W_4,2026-02-16,Clear,0
SH_1960,P_181,W_0,2026-02-10,Snow,0
SH_1961,P_31,W_8,2026-01-12,Clear,0
SH_1962,P_158,W_8,2026-01-27,Clear,0
SH_1963,P_133,W_3,2026-02-07,Storm,0
SH_1964,P_4,W_1,2026-01-05,Rain,0
SH_1965,P_70,W_3,2026-01-30,Rain,0
SH_1966,P_148,W_7,2026-01-01,Clear,0
SH_1967,P_155,W_5,2026-01-12,Storm,0
SH_1968,P_125,W_0,2026-03-09,Snow,1
SH_1969,P_106,W_0,2026-03-21,Snow,1
SH_1970,P_23,W_1,2026-02-11,Clear,0
SH_1971,P_73,W_2,2026-02-11,Rain,1
SH_1972,P_22,W_2,2026-02-26,Snow,0
SH_1973,P_173,W_2,2026-02-04,Clear,0
SH_1974,P_83,W_2,2026-03-11,Clear,0
SH_1975,P_76,W_6,2026-02-10,Clear,0
SH_1976,P_105,W_5,2026-01-07,Snow,1
SH_1977,P_30,W_0,2026-01-03,Rain,0
SH_1978,P_152,W_9,2026-03-05,Rain,0
SH_1979,P_192,W_8,2026-01-25,Storm,0
SH_1980,P_68,W_0,2026-01-23,Snow,1
SH_1981,P_104,W_1,2026-02-14,Storm,1
SH_1982,P_162,W_3,2026-01-14,Clear,1
SH_1983,P_150,W_1,2026-02-07,Rain,0
SH_1984,P_166,W_2,2026-03-03,Snow,1
SH_1985,P_114,W_1,2026-03-05,Rain,0
SH_1986,P_36,W_5,2026-02-15,Rain,0
SH_1987,P_137,W_6,2026-01-10,Storm,1
SH_1988,P_118,W_9,2026-01-10,Snow,0
SH_1989,P_42,W_0,2026-03-06,Clear,0
SH_1990,P_123,W_4,2026-03-10,Snow,0
SH_1991,P_97,W_5,2026-01-31,Rain,0
SH_1992,P_130,W_4,2026-03-10,Clear,0
SH_1993,P_136,W_9,2026-01-04,Clear,0
SH_1994,P_101,W_1,2026-03-01,Rain,0
SH_1995,P_71,W_6,2026-02-15,Rain,0
SH_1996,P_81,W_5,2026-03-24,Snow,0
SH_1997,P_181,W_7,2026-01-09,Snow,1
SH_1998,P_82,W_5,2026-03-10,Rain,0
SH_1999,P_153,W_5,2026-03-04,Clear,0
SH_2000,P_34,W_0,2026-01-25,Storm,1
SH_2001,P_2,W_2,2026-03-24,Storm,1
SH_2002,P_178,W_7,2026-02-07,Storm,0
SH_2003,P_166,W_1,2026-01-29,Clear,0
SH_2004,P_171,W_7,2026-03-09,Clear,0
SH_2005,P_96,W_9,2026-02-06,Snow,1
SH_2006,P_196,W_0,2026-03-24,Clear,0
SH_2007,P_49,W_7,2026-03-06,Clear,1
SH_2008,P_5,W_4,2026-01-20,Snow,1
SH_2009,P_157,W_4,2026-03-09,Rain,0
SH_2010,P_126,W_5,2026-02-18,Clear,1
SH_2011,P_180,W_9,2026-01-30,Rain,1
SH_2012,P_163,W_6,2026-02-28,Clear,0
SH_2013,P_145,W_8,2026-02-22,Storm,1
SH_2014,P_49,W_9,2026-01-14,Rain,1
SH_2015,P_32,W_1,2026-01-12,Rain,0
SH_2016,P_145,W_3,2026-01-18,Snow,1
SH_2017,P_173,W_0,2026-01-18,Snow,0
SH_2018,P_116,W_0,2026-01-05,Storm,0
SH_2019,P_166,W_0,2026-01-30,Snow,1
SH_2020,P_104,W_4,2026-01-24,Clear,0
SH_2021,P_119,W_7,2026-02-14,Snow,0
SH_2022,P_11,W_3,2026-01-27,Clear,0
SH_2023,P_107,W_8,2026-02-28,Storm,1
SH_2024,P_100,W_3,2026-01-25,Snow,1
SH_2025,P_146,W_0,2026-01-23,Rain,0
SH_2026,P_108,W_1,2026-03-13,Rain,0
SH_2027,P_84,W_4,2026-03-23,Clear,0
SH_2028,P_24,W_0,2026-02-26,Storm,1
SH_2029,P_6,W_9,2026-01-08,Snow,0
SH_2030,P_63,W_1,2026-03-21,Storm,1
SH_2031,P_87,W_0,2026-03-07,Snow,0
SH_2032,P_60,W_1,2026-03-18,Storm,0
SH_2033,P_160,W_7,2026-03-24,Clear,1
SH_2034,P_15,W_0,2026-03-13,Storm,1
SH_2035,P_177,W_1,2026-01-11,Rain,1
SH_2036,P_113,W_0,2026-03-13,Snow,0
SH_2037,P_110,W_1,2026-01-21,Clear,0
SH_2038,P_143,W_0,2026-03-01,Snow,0
SH_2039,P_102,W_1,2026-03-10,Storm,1
SH_2040,P_153,W_9,2026-03-05,Clear,0
SH_2041,P_118,W_6,2026-02-26,Clear,0
SH_2042,P_172,W_0,2026-02-10,Storm,1
SH_2043,P_150,W_3,2026-02-17,Clear,1
SH_2044,P_152,W_1,2026-01-23,Rain,0
SH_2045,P_32,W_8,2026-02-04,Snow,1
SH_2046,P_123,W_9,2026-02-07,Storm,1
SH_2047,P_35,W_0,2026-02-22,Clear,0
SH_2048,P_149,W_6,2026-03-15,Snow,1
SH_2049,P_138,W_2,2026-01-08,Rain,0
SH_2050,P_154,W_5,2026-02-12,Snow,1
SH_2051,P_2,W_8,2026-01-24,Rain,1
SH_2052,P_129,W_8,2026-03-19,Clear,0
SH_2053,P_50,W_3,2026-01-31,Rain,0
SH_2054,P_87,W_3,2026-03-20,Storm,0
SH_2055,P_119,W_9,2026-01-28,Snow,0
SH_2056,P_144,W_5,2026-01-01,Snow,1
SH_2057,P_41,W_1,2026-03-06,Storm,0
SH_2058,P_10,W_7,2026-03-02,Rain,0
SH_2059,P_163,W_3,2026-03-02,Rain,0
SH_2060,P_54,W_3,2026-02-08,Storm,0
SH_2061,P_84,W_6,2026-02-25,Rain,0
SH_2062,P_1,W_5,2026-01-30,Clear,1
SH_2063,P_7,W_8,2026-01-06,Clear,1
SH_2064,P_112,W_3,2026-02-14,Snow,1
SH_2065,P_7,W_3,2026-01-19,Rain,1
SH_2066,P_56,W_4,2026-02-05,Rain,0
SH_2067,P_141,W_3,2026-01-18,Rain,1
SH_2068,P_45,W_4,2026-01-23,Clear,1
SH_2069,P_173,W_2,2026-03-10,Storm,0
SH_2070,P_28,W_5,2026-01-29,Rain,0
SH_2071,P_61,W_5,2026-02-17,Snow,0
SH_2072,P_134,W_9,2026-02-16,Storm,0
SH_2073,P_16,W_1,2026-02-10,Rain,0
SH_2074,P_33,W_3,2026-01-29,Rain,0
SH_2075,P_177,W_5,2026-02-26,Snow,1
SH_2076,P_162,W_3,2026-01-05,Clear,0
SH_2077,P_150,W_3,2026-01-09,Snow,0
SH_2078,P_83,W_3,2026-03-07,Clear,0
SH_2079,P_71,W_2,2026-02-08,Storm,1
SH_2080,P_20,W_7,2026-01-11,Clear,0
SH_2081,P_99,W_8,2026-03-13,Snow,0
SH_2082,P_118,W_2,2026-02-06,Snow,0
SH_2083,P_134,W_7,2026-01-01,Storm,0
SH_2084,P_148,W_6,2026-03-21,Clear,1
SH_2085,P_51,W_7,2026-01-17,Rain,0
SH_2086,P_78,W_6,2026-02-27,Storm,1
SH_2087,P_95,W_4,2026-01-11,Clear,1
SH_2088,P_21,W_4,2026-02-23,Storm,1
SH_2089,P_58,W_9,2026-01-14,Clear,0
SH_2090,P_159,W_5,2026-03-19,Storm,1
SH_2091,P_110,W_6,2026-01-23,Snow,0
SH_2092,P_81,W_4,2026-02-24,Storm,1
SH_2093,P_113,W_3,2026-01-21,Snow,0
SH_2094,P_91,W_1,2026-01-31,Snow,0
SH_2095,P_131,W_8,2026-03-17,Clear,0
SH_2096,P_58,W_1,2026-01-14,Clear,1
SH_2097,P_9,W_8,2026-02-02,Rain,0
SH_2098,P_172,W_5,2026-01-26,Snow,1
SH_2099,P_196,W_4,2026-02-28,Rain,0
SH_2100,P_35,W_8,2026-01-20,Snow,1
SH_2101,P_76,W_4,2026-02-24,Snow,0
SH_2102,P_103,W_6,2026-02-28,Clear,0
